ImageId,Label
13680,3
13681,3
13682,3
13683,3
13684,7
13685,1
13686,0
13687,5
13688,6
13689,5
13690,6
13691,9
13692,3
13693,1
13694,8
13695,0
13696,5
13697,2
13698,8
13699,3
13700,0
13701,1
13702,9
13703,8
13704,1
13705,0
13706,1
13707,2
13708,6
13709,5
13710,0
13711,9
13712,9
13713,7
13714,5
13715,8
13716,5
13717,7
13718,9
13719,5
13720,1
13721,6
13722,4
13723,7
13724,2
13725,5
13726,3
13727,9
13728,0
13729,8
13730,2
13731,1
13732,9
13733,7
13734,0
13735,8
13736,1
13737,1
13738,8
13739,4
13740,0
13741,9
13742,7
13743,1
13744,9
13745,5
13746,7
13747,4
13748,6
13749,3
13750,3
13751,9
13752,9
13753,8
13754,1
13755,1
13756,0
13757,3
13758,9
13759,4
13760,5
13761,8
13762,3
13763,6
13764,8
13765,0
13766,9
13767,8
13768,5
13769,0
13770,0
13771,1
13772,7
13773,0
13774,1
13775,3
13776,7
13777,8
13778,5
13779,6
13780,9
13781,8
13782,3
13783,3
13784,3
13785,4
13786,8
13787,9
13788,2
13789,0
13790,9
13791,1
13792,0
13793,6
13794,3
13795,3
13796,8
13797,7
13798,5
13799,0
13800,4
13801,8
13802,4
13803,0
13804,9
13805,3
13806,6
13807,5
13808,9
13809,7
13810,8
13811,9
13812,8
13813,3
13814,9
13815,3
13816,1
13817,3
13818,0
13819,7
13820,9
13821,6
13822,5
13823,0
13824,1
13825,9
13826,0
13827,3
13828,6
13829,5
13830,0
13831,7
13832,8
13833,9
13834,3
13835,2
13836,3
13837,9
13838,9
13839,8
13840,1
13841,1
13842,5
13843,3
13844,3
13845,4
13846,0
13847,1
13848,1
13849,7
13850,8
13851,0
13852,7
13853,6
13854,3
13855,8
13856,9
13857,3
13858,0
13859,8
13860,1
13861,5
13862,6
13863,0
13864,4
13865,3
13866,3
13867,8
13868,7
13869,9
13870,8
13871,8
13872,6
13873,7
13874,7
13875,1
13876,8
13877,8
13878,9
13879,9
13880,2
13881,3
13882,7
13883,9
13884,0
13885,3
13886,1
13887,8
13888,3
13889,8
13890,8
13891,9
13892,8
13893,4
13894,5
13895,9
13896,8
13897,8
13898,5
13899,6
13900,0
13901,6
13902,8
13903,4
13904,2
13905,3
13906,0
13907,8
13908,8
13909,9
13910,9
13911,6
13912,9
13913,3
13914,7
13915,1
13916,4
13917,0
13918,8
13919,9
13920,9
13921,5
13922,1
13923,1
13924,8
13925,6
13926,9
13927,8
13928,1
13929,8
13930,6
13931,4
13932,3
13933,2
13934,0
13935,9
13936,0
13937,3
13938,1
13939,6
13940,3
13941,6
13942,1
13943,6
13944,9
13945,6
13946,0
13947,6
13948,9
13949,8
13950,9
13951,6
13952,7
13953,9
13954,8
13955,8
13956,7
13957,4
13958,3
13959,1
13960,6
13961,8
13962,4
13963,0
13964,1
13965,5
13966,8
13967,6
13968,0
13969,6
13970,4
13971,9
13972,1
13973,9
13974,9
13975,3
13976,0
13977,9
13978,9
13979,1
13980,3
13981,4
13982,6
13983,6
13984,8
13985,1
13986,7
13987,6
13988,7
13989,3
13990,3
13991,8
13992,0
13993,0
13994,3
13995,6
13996,8
13997,0
13998,3
13999,4
14000,0
14001,3
14002,9
14003,3
14004,6
14005,7
14006,0
14007,0
14008,5
14009,8
14010,8
14011,6
14012,3
14013,3
14014,0
14015,8
14016,9
14017,6
14018,1
14019,6
14020,9
14021,7
14022,6
14023,6
14024,4
14025,0
14026,0
14027,9
14028,5
14029,8
14030,9
14031,9
14032,3
14033,0
14034,3
14035,1
14036,4
14037,1
14038,5
14039,1
14040,8
14041,9
14042,3
14043,3
14044,1
14045,7
14046,8
14047,2
14048,0
14049,2
14050,9
14051,3
14052,3
14053,3
14054,9
14055,6
14056,7
14057,6
14058,1
14059,3
14060,0
14061,1
14062,6
14063,8
14064,7
14065,9
14066,6
14067,8
14068,4
14069,5
14070,3
14071,8
14072,8
14073,3
14074,8
14075,3
14076,3
14077,7
14078,6
14079,2
14080,7
14081,7
14082,5
14083,4
14084,8
14085,1
14086,5
14087,8
14088,8
14089,8
14090,1
14091,8
14092,6
14093,8
14094,6
14095,0
14096,3
14097,1
14098,6
14099,6
14100,1
14101,4
14102,3
14103,0
14104,0
14105,3
14106,4
14107,3
14108,9
14109,0
14110,8
14111,5
14112,9
14113,3
14114,0
14115,6
14116,0
14117,3
14118,9
14119,6
14120,1
14121,8
14122,3
14123,7
14124,0
14125,6
14126,9
14127,1
14128,0
14129,8
14130,3
14131,9
14132,3
14133,0
14134,1
14135,8
14136,9
14137,3
14138,5
14139,3
14140,8
14141,9
14142,3
14143,0
14144,6
14145,8
14146,0
14147,3
14148,7
14149,0
14150,7
14151,9
14152,8
14153,3
14154,3
14155,9
14156,1
14157,9
14158,8
14159,1
14160,1
14161,1
14162,3
14163,5
14164,7
14165,3
14166,0
14167,6
14168,0
14169,8
14170,1
14171,1
14172,9
14173,8
14174,3
14175,8
14176,6
14177,1
14178,0
14179,4
14180,3
14181,3
14182,7
14183,8
14184,9
14185,9
14186,0
14187,2
14188,8
14189,4
14190,8
14191,6
14192,1
14193,0
14194,9
14195,8
14196,7
14197,1
14198,9
14199,9
14200,8
14201,1
14202,3
14203,9
14204,8
14205,9
14206,4
14207,8
14208,0
14209,1
14210,3
14211,8
14212,8
14213,1
14214,6
14215,4
14216,7
14217,0
14218,1
14219,7
14220,6
14221,5
14222,4
14223,6
14224,1
14225,8
14226,9
14227,9
14228,3
14229,7
14230,8
14231,7
14232,0
14233,0
14234,1
14235,8
14236,9
14237,0
14238,3
14239,3
14240,1
14241,1
14242,6
14243,8
14244,3
14245,1
14246,8
14247,5
14248,3
14249,3
14250,0
14251,3
14252,5
14253,8
14254,0
14255,0
14256,3
14257,0
14258,9
14259,3
14260,6
14261,8
14262,3
14263,6
14264,8
14265,0
14266,6
14267,9
14268,8
14269,0
14270,4
14271,1
14272,0
14273,1
14274,3
14275,8
14276,8
14277,2
14278,3
14279,1
14280,1
14281,0
14282,6
14283,8
14284,6
14285,4
14286,6
14287,1
14288,5
14289,1
14290,1
14291,6
14292,4
14293,3
14294,8
14295,8
14296,9
14297,4
14298,3
14299,8
14300,6
14301,7
14302,5
14303,7
14304,9
14305,6
14306,8
14307,2
14308,2
14309,0
14310,4
14311,0
14312,7
14313,9
14314,3
14315,7
14316,9
14317,6
14318,4
14319,9
14320,0
14321,1
14322,5
14323,0
14324,5
14325,9
14326,7
14327,6
14328,8
14329,3
14330,4
14331,3
14332,7
14333,7
14334,4
14335,3
14336,0
14337,0
14338,6
14339,0
14340,4
14341,5
14342,9
14343,9
14344,9
14345,6
14346,8
14347,1
14348,3
14349,5
14350,3
14351,8
14352,8
14353,4
14354,1
14355,5
14356,6
14357,6
14358,6
14359,9
14360,5
14361,3
14362,8
14363,6
14364,1
14365,6
14366,8
14367,6
14368,4
14369,3
14370,9
14371,9
14372,8
14373,0
14374,1
14375,0
14376,7
14377,9
14378,0
14379,1
14380,9
14381,5
14382,3
14383,1
14384,0
14385,0
14386,3
14387,8
14388,7
14389,9
14390,7
14391,8
14392,5
14393,5
14394,9
14395,6
14396,0
14397,8
14398,1
14399,8
14400,1
14401,1
14402,0
14403,7
14404,3
14405,9
14406,9
14407,1
14408,8
14409,7
14410,9
14411,1
14412,2
14413,5
14414,5
14415,6
14416,3
14417,8
14418,7
14419,3
14420,6
14421,1
14422,2
14423,6
14424,0
14425,1
14426,6
14427,2
14428,9
14429,4
14430,1
14431,9
14432,3
14433,9
14434,0
14435,9
14436,1
14437,9
14438,0
14439,1
14440,0
14441,1
14442,3
14443,1
14444,0
14445,1
14446,8
14447,5
14448,4
14449,0
14450,3
14451,8
14452,2
14453,7
14454,1
14455,4
14456,9
14457,0
14458,3
14459,9
14460,9
14461,6
14462,3
14463,0
14464,5
14465,2
14466,7
14467,4
14468,1
14469,1
14470,1
14471,7
14472,3
14473,5
14474,0
14475,0
14476,9
14477,9
14478,3
14479,2
14480,6
14481,7
14482,1
14483,5
14484,1
14485,1
14486,3
14487,9
14488,0
14489,0
14490,9
14491,0
14492,8
14493,6
14494,2
14495,8
14496,8
14497,5
14498,9
14499,0
14500,3
14501,5
14502,4
14503,5
14504,0
14505,0
14506,3
14507,9
14508,5
14509,1
14510,8
14511,4
14512,9
14513,1
14514,0
14515,3
14516,0
14517,6
14518,1
14519,1
14520,6
14521,9
14522,5
14523,9
14524,8
14525,0
14526,0
14527,8
14528,6
14529,0
14530,3
14531,6
14532,8
14533,2
14534,6
14535,9
14536,4
14537,6
14538,9
14539,3
14540,3
14541,0
14542,9
14543,8
14544,6
14545,4
14546,3
14547,0
14548,4
14549,0
14550,2
14551,0
14552,3
14553,4
14554,8
14555,1
14556,8
14557,4
14558,7
14559,7
14560,5
14561,9
14562,3
14563,9
14564,7
14565,7
14566,5
14567,4
14568,7
14569,3
14570,0
14571,6
14572,0
14573,7
14574,9
14575,1
14576,3
14577,0
14578,2
14579,6
14580,3
14581,3
14582,6
14583,6
14584,9
14585,9
14586,4
14587,3
14588,8
14589,4
14590,3
14591,7
14592,4
14593,5
14594,4
14595,4
14596,5
14597,6
14598,7
14599,0
14600,0
14601,0
14602,9
14603,1
14604,3
14605,1
14606,6
14607,5
14608,0
14609,2
14610,2
14611,1
14612,9
14613,6
14614,4
14615,0
14616,8
14617,8
14618,3
14619,9
14620,0
14621,4
14622,7
14623,6
14624,8
14625,0
14626,4
14627,4
14628,8
14629,4
14630,9
14631,1
14632,4
14633,3
14634,1
14635,9
14636,5
14637,2
14638,7
14639,2
14640,8
14641,0
14642,2
14643,9
14644,6
14645,0
14646,6
14647,9
14648,0
14649,3
14650,7
14651,1
14652,9
14653,7
14654,5
14655,0
14656,3
14657,8
14658,7
14659,8
14660,0
14661,1
14662,5
14663,6
14664,7
14665,9
14666,1
14667,1
14668,7
14669,9
14670,0
14671,5
14672,8
14673,2
14674,1
14675,4
14676,9
14677,7
14678,8
14679,8
14680,1
14681,8
14682,1
14683,1
14684,7
14685,1
14686,9
14687,6
14688,0
14689,1
14690,9
14691,9
14692,6
14693,3
14694,1
14695,8
14696,5
14697,0
14698,7
14699,4
14700,8
14701,6
14702,5
14703,9
14704,0
14705,1
14706,3
14707,4
14708,1
14709,4
14710,3
14711,8
14712,9
14713,8
14714,4
14715,1
14716,1
14717,8
14718,7
14719,9
14720,7
14721,2
14722,9
14723,1
14724,6
14725,0
14726,5
14727,3
14728,6
14729,0
14730,3
14731,2
14732,6
14733,8
14734,7
14735,2
14736,0
14737,3
14738,4
14739,7
14740,8
14741,9
14742,6
14743,0
14744,0
14745,5
14746,8
14747,5
14748,3
14749,3
14750,5
14751,1
14752,3
14753,1
14754,0
14755,8
14756,9
14757,2
14758,8
14759,8
14760,5
14761,0
14762,9
14763,9
14764,9
14765,2
14766,3
14767,8
14768,9
14769,9
14770,9
14771,1
14772,1
14773,5
14774,6
14775,3
14776,1
14777,5
14778,8
14779,1
14780,0
14781,9
14782,3
14783,3
14784,3
14785,3
14786,9
14787,0
14788,7
14789,4
14790,1
14791,3
14792,8
14793,1
14794,1
14795,6
14796,0
14797,7
14798,3
14799,4
14800,0
14801,4
14802,3
14803,0
14804,4
14805,9
14806,6
14807,7
14808,3
14809,9
14810,3
14811,8
14812,0
14813,0
14814,4
14815,2
14816,8
14817,3
14818,9
14819,9
14820,0
14821,7
14822,7
14823,2
14824,7
14825,1
14826,8
14827,8
14828,1
14829,9
14830,7
14831,3
14832,8
14833,1
14834,3
14835,9
14836,9
14837,0
14838,6
14839,7
14840,3
14841,9
14842,0
14843,1
14844,8
14845,3
14846,6
14847,3
14848,4
14849,0
14850,6
14851,5
14852,9
14853,5
14854,9
14855,1
14856,9
14857,6
14858,1
14859,9
14860,9
14861,8
14862,3
14863,0
14864,4
14865,0
14866,4
14867,6
14868,9
14869,0
14870,2
14871,0
14872,7
14873,3
14874,5
14875,6
14876,6
14877,5
14878,9
14879,1
14880,6
14881,1
14882,3
14883,1
14884,9
14885,1
14886,9
14887,3
14888,8
14889,9
14890,7
14891,6
14892,3
14893,0
14894,3
14895,7
14896,6
14897,3
14898,9
14899,3
14900,9
14901,1
14902,8
14903,7
14904,9
14905,0
14906,3
14907,8
14908,9
14909,0
14910,5
14911,8
14912,9
14913,4
14914,7
14915,6
14916,1
14917,3
14918,3
14919,1
14920,4
14921,7
14922,4
14923,4
14924,1
14925,5
14926,1
14927,0
14928,2
14929,9
14930,9
14931,1
14932,0
14933,8
14934,6
14935,9
14936,8
14937,6
14938,5
14939,3
14940,9
14941,7
14942,4
14943,3
14944,1
14945,3
14946,5
14947,0
14948,3
14949,7
14950,1
14951,9
14952,3
14953,7
14954,7
14955,4
14956,5
14957,1
14958,3
14959,8
14960,4
14961,3
14962,6
14963,1
14964,3
14965,3
14966,8
14967,8
14968,3
14969,4
14970,9
14971,1
14972,9
14973,1
14974,2
14975,0
14976,4
14977,4
14978,3
14979,9
14980,6
14981,1
14982,8
14983,0
14984,3
14985,3
14986,5
14987,8
14988,6
14989,8
14990,6
14991,8
14992,1
14993,5
14994,8
14995,9
14996,9
14997,9
14998,0
14999,0
15000,8
15001,2
15002,2
15003,4
15004,6
15005,7
15006,2
15007,0
15008,7
15009,5
15010,8
15011,9
15012,7
15013,0
15014,8
15015,9
15016,3
15017,3
15018,1
15019,9
15020,5
15021,9
15022,3
15023,0
15024,6
15025,9
15026,3
15027,7
15028,7
15029,7
15030,8
15031,5
15032,3
15033,8
15034,4
15035,1
15036,1
15037,5
15038,1
15039,4
15040,3
15041,9
15042,6
15043,7
15044,4
15045,4
15046,9
15047,0
15048,3
15049,2
15050,2
15051,5
15052,6
15053,1
15054,0
15055,8
15056,0
15057,3
15058,5
15059,5
15060,3
15061,1
15062,0
15063,6
15064,9
15065,3
15066,3
15067,5
15068,7
15069,3
15070,6
15071,9
15072,3
15073,0
15074,6
15075,3
15076,3
15077,9
15078,8
15079,6
15080,9
15081,3
15082,7
15083,7
15084,8
15085,1
15086,9
15087,8
15088,3
15089,5
15090,9
15091,8
15092,5
15093,6
15094,2
15095,0
15096,8
15097,8
15098,7
15099,8
15100,9
15101,6
15102,6
15103,9
15104,3
15105,4
15106,2
15107,8
15108,4
15109,3
15110,8
15111,6
15112,6
15113,0
15114,8
15115,1
15116,1
15117,9
15118,0
15119,9
15120,1
15121,1
15122,7
15123,3
15124,9
15125,9
15126,1
15127,2
15128,3
15129,3
15130,9
15131,3
15132,1
15133,3
15134,3
15135,8
15136,8
15137,9
15138,9
15139,3
15140,1
15141,4
15142,6
15143,3
15144,9
15145,5
15146,3
15147,5
15148,1
15149,9
15150,7
15151,7
15152,1
15153,6
15154,6
15155,3
15156,0
15157,9
15158,5
15159,3
15160,7
15161,3
15162,9
15163,8
15164,9
15165,6
15166,9
15167,0
15168,6
15169,4
15170,8
15171,1
15172,1
15173,3
15174,8
15175,3
15176,3
15177,7
15178,9
15179,3
15180,1
15181,8
15182,9
15183,9
15184,0
15185,8
15186,3
15187,6
15188,1
15189,1
15190,8
15191,3
15192,3
15193,9
15194,6
15195,9
15196,6
15197,2
15198,1
15199,8
15200,1
15201,8
15202,0
15203,6
15204,0
15205,3
15206,9
15207,3
15208,3
15209,6
15210,9
15211,3
15212,6
15213,0
15214,8
15215,3
15216,0
15217,1
15218,7
15219,0
15220,0
15221,5
15222,0
15223,1
15224,5
15225,7
15226,1
15227,3
15228,5
15229,5
15230,8
15231,0
15232,6
15233,5
15234,7
15235,5
15236,8
15237,4
15238,0
15239,9
15240,1
15241,5
15242,3
15243,1
15244,5
15245,4
15246,3
15247,8
15248,9
15249,2
15250,5
15251,0
15252,9
15253,9
15254,9
15255,5
15256,5
15257,9
15258,5
15259,7
15260,6
15261,8
15262,3
15263,5
15264,2
15265,1
15266,1
15267,3
15268,3
15269,8
15270,8
15271,8
15272,5
15273,9
15274,9
15275,0
15276,3
15277,1
15278,8
15279,0
15280,3
15281,0
15282,7
15283,0
15284,3
15285,5
15286,5
15287,0
15288,7
15289,7
15290,7
15291,0
15292,1
15293,3
15294,1
15295,3
15296,1
15297,4
15298,0
15299,9
15300,9
15301,0
15302,2
15303,9
15304,9
15305,8
15306,9
15307,6
15308,3
15309,1
15310,0
15311,8
15312,1
15313,3
15314,1
15315,0
15316,6
15317,6
15318,2
15319,1
15320,5
15321,1
15322,9
15323,1
15324,7
15325,0
15326,3
15327,7
15328,7
15329,4
15330,4
15331,0
15332,5
15333,5
15334,0
15335,1
15336,1
15337,1
15338,7
15339,7
15340,8
15341,3
15342,5
15343,9
15344,2
15345,9
15346,6
15347,5
15348,8
15349,1
15350,8
15351,3
15352,6
15353,7
15354,0
15355,1
15356,7
15357,5
15358,7
15359,9
15360,8
15361,7
15362,8
15363,1
15364,5
15365,3
15366,1
15367,8
15368,3
15369,9
15370,9
15371,9
15372,9
15373,6
15374,6
15375,1
15376,3
15377,8
15378,4
15379,9
15380,1
15381,0
15382,2
15383,4
15384,6
15385,8
15386,3
15387,7
15388,0
15389,3
15390,0
15391,7
15392,1
15393,3
15394,0
15395,6
15396,6
15397,6
15398,7
15399,9
15400,1
15401,8
15402,3
15403,1
15404,2
15405,1
15406,6
15407,6
15408,4
15409,0
15410,3
15411,4
15412,8
15413,2
15414,5
15415,6
15416,9
15417,5
15418,1
15419,9
15420,9
15421,2
15422,9
15423,9
15424,1
15425,0
15426,0
15427,8
15428,3
15429,0
15430,2
15431,3
15432,5
15433,4
15434,7
15435,1
15436,3
15437,4
15438,0
15439,2
15440,9
15441,9
15442,0
15443,9
15444,2
15445,9
15446,0
15447,9
15448,5
15449,9
15450,0
15451,3
15452,3
15453,3
15454,5
15455,8
15456,7
15457,0
15458,3
15459,9
15460,7
15461,5
15462,9
15463,3
15464,7
15465,9
15466,9
15467,3
15468,4
15469,5
15470,7
15471,6
15472,0
15473,0
15474,1
15475,3
15476,7
15477,9
15478,9
15479,0
15480,8
15481,8
15482,0
15483,4
15484,3
15485,8
15486,0
15487,5
15488,3
15489,3
15490,7
15491,1
15492,7
15493,0
15494,5
15495,9
15496,0
15497,1
15498,6
15499,0
15500,3
15501,1
15502,0
15503,2
15504,7
15505,6
15506,3
15507,3
15508,3
15509,7
15510,2
15511,3
15512,4
15513,0
15514,3
15515,9
15516,8
15517,7
15518,3
15519,1
15520,2
15521,5
15522,7
15523,5
15524,3
15525,8
15526,5
15527,3
15528,1
15529,9
15530,7
15531,3
15532,1
15533,8
15534,0
15535,8
15536,4
15537,8
15538,1
15539,8
15540,0
15541,1
15542,7
15543,2
15544,8
15545,5
15546,1
15547,7
15548,3
15549,9
15550,6
15551,6
15552,7
15553,8
15554,6
15555,6
15556,0
15557,7
15558,5
15559,9
15560,8
15561,2
15562,8
15563,1
15564,9
15565,8
15566,3
15567,1
15568,6
15569,3
15570,9
15571,9
15572,2
15573,6
15574,8
15575,4
15576,4
15577,1
15578,9
15579,9
15580,2
15581,8
15582,9
15583,1
15584,4
15585,3
15586,8
15587,3
15588,3
15589,7
15590,9
15591,2
15592,7
15593,1
15594,1
15595,9
15596,9
15597,0
15598,6
15599,0
15600,3
15601,9
15602,9
15603,7
15604,0
15605,9
15606,1
15607,0
15608,4
15609,1
15610,6
15611,7
15612,9
15613,6
15614,8
15615,4
15616,5
15617,4
15618,7
15619,3
15620,1
15621,2
15622,6
15623,6
15624,8
15625,7
15626,9
15627,3
15628,3
15629,9
15630,4
15631,8
15632,8
15633,7
15634,4
15635,0
15636,6
15637,5
15638,1
15639,7
15640,2
15641,6
15642,6
15643,0
15644,9
15645,0
15646,6
15647,8
15648,3
15649,3
15650,3
15651,0
15652,4
15653,2
15654,3
15655,1
15656,2
15657,9
15658,8
15659,3
15660,0
15661,9
15662,5
15663,9
15664,6
15665,1
15666,4
15667,3
15668,5
15669,8
15670,3
15671,5
15672,6
15673,6
15674,3
15675,3
15676,7
15677,8
15678,0
15679,9
15680,1
15681,6
15682,6
15683,9
15684,1
15685,3
15686,8
15687,9
15688,0
15689,3
15690,0
15691,1
15692,6
15693,8
15694,5
15695,1
15696,8
15697,7
15698,7
15699,7
15700,7
15701,1
15702,8
15703,8
15704,4
15705,4
15706,8
15707,9
15708,8
15709,0
15710,3
15711,8
15712,9
15713,2
15714,0
15715,3
15716,2
15717,5
15718,4
15719,4
15720,6
15721,8
15722,1
15723,1
15724,0
15725,7
15726,1
15727,3
15728,4
15729,3
15730,0
15731,5
15732,6
15733,7
15734,6
15735,1
15736,3
15737,0
15738,1
15739,1
15740,3
15741,8
15742,0
15743,5
15744,0
15745,9
15746,6
15747,3
15748,0
15749,3
15750,3
15751,7
15752,1
15753,3
15754,7
15755,2
15756,0
15757,0
15758,3
15759,6
15760,9
15761,0
15762,4
15763,9
15764,2
15765,1
15766,5
15767,3
15768,8
15769,1
15770,1
15771,9
15772,3
15773,8
15774,0
15775,2
15776,4
15777,6
15778,8
15779,5
15780,8
15781,3
15782,8
15783,6
15784,8
15785,9
15786,1
15787,0
15788,0
15789,6
15790,9
15791,6
15792,7
15793,0
15794,5
15795,9
15796,9
15797,8
15798,4
15799,5
15800,1
15801,3
15802,0
15803,9
15804,8
15805,3
15806,0
15807,7
15808,9
15809,2
15810,3
15811,0
15812,8
15813,5
15814,5
15815,4
15816,1
15817,7
15818,3
15819,3
15820,1
15821,9
15822,9
15823,8
15824,2
15825,6
15826,5
15827,0
15828,4
15829,2
15830,3
15831,5
15832,2
15833,9
15834,0
15835,1
15836,4
15837,5
15838,5
15839,3
15840,0
15841,9
15842,8
15843,3
15844,8
15845,0
15846,0
15847,6
15848,5
15849,7
15850,8
15851,7
15852,3
15853,3
15854,7
15855,4
15856,8
15857,3
15858,8
15859,8
15860,9
15861,5
15862,1
15863,8
15864,7
15865,3
15866,7
15867,6
15868,5
15869,4
15870,3
15871,3
15872,1
15873,9
15874,3
15875,9
15876,9
15877,5
15878,9
15879,7
15880,7
15881,3
15882,4
15883,5
15884,9
15885,4
15886,7
15887,1
15888,8
15889,6
15890,3
15891,3
15892,8
15893,4
15894,1
15895,9
15896,3
15897,0
15898,8
15899,9
15900,1
15901,5
15902,5
15903,6
15904,3
15905,4
15906,4
15907,7
15908,7
15909,9
15910,3
15911,0
15912,3
15913,5
15914,7
15915,8
15916,4
15917,7
15918,3
15919,1
15920,6
15921,6
15922,6
15923,3
15924,1
15925,9
15926,5
15927,2
15928,9
15929,9
15930,5
15931,1
15932,0
15933,6
15934,6
15935,3
15936,3
15937,8
15938,9
15939,0
15940,3
15941,4
15942,3
15943,0
15944,1
15945,6
15946,0
15947,1
15948,0
15949,7
15950,3
15951,8
15952,8
15953,8
15954,8
15955,8
15956,7
15957,6
15958,2
15959,7
15960,9
15961,5
15962,8
15963,6
15964,3
15965,4
15966,3
15967,3
15968,8
15969,3
15970,5
15971,9
15972,4
15973,8
15974,2
15975,8
15976,9
15977,4
15978,6
15979,6
15980,0
15981,4
15982,6
15983,8
15984,8
15985,1
15986,3
15987,9
15988,6
15989,0
15990,4
15991,5
15992,3
15993,1
15994,3
15995,7
15996,3
15997,6
15998,4
15999,2
16000,3
16001,9
16002,0
16003,1
16004,5
16005,5
16006,1
16007,3
16008,3
16009,2
16010,6
16011,3
16012,7
16013,4
16014,8
16015,8
16016,9
16017,4
16018,1
16019,3
16020,6
16021,1
16022,9
16023,1
16024,8
16025,2
16026,0
16027,3
16028,9
16029,3
16030,9
16031,3
16032,8
16033,3
16034,2
16035,9
16036,6
16037,9
16038,6
16039,5
16040,3
16041,3
16042,9
16043,4
16044,1
16045,1
16046,4
16047,8
16048,3
16049,1
16050,4
16051,1
16052,0
16053,0
16054,6
16055,9
16056,1
16057,1
16058,3
16059,0
16060,3
16061,5
16062,6
16063,2
16064,9
16065,8
16066,0
16067,9
16068,9
16069,6
16070,5
16071,6
16072,3
16073,6
16074,3
16075,0
16076,7
16077,3
16078,3
16079,6
16080,9
16081,8
16082,7
16083,1
16084,1
16085,7
16086,8
16087,5
16088,7
16089,9
16090,7
16091,7
16092,9
16093,3
16094,6
16095,0
16096,4
16097,9
16098,5
16099,3
16100,1
16101,8
16102,0
16103,3
16104,8
16105,0
16106,3
16107,9
16108,6
16109,8
16110,0
16111,2
16112,5
16113,6
16114,3
16115,9
16116,0
16117,8
16118,9
16119,1
16120,7
16121,1
16122,1
16123,3
16124,1
16125,7
16126,8
16127,0
16128,8
16129,3
16130,3
16131,3
16132,2
16133,9
16134,4
16135,3
16136,3
16137,7
16138,1
16139,5
16140,7
16141,8
16142,9
16143,8
16144,3
16145,0
16146,3
16147,9
16148,8
16149,0
16150,2
16151,2
16152,7
16153,9
16154,5
16155,3
16156,9
16157,4
16158,0
16159,2
16160,9
16161,7
16162,3
16163,7
16164,7
16165,6
16166,7
16167,2
16168,1
16169,7
16170,3
16171,7
16172,5
16173,4
16174,3
16175,5
16176,8
16177,4
16178,6
16179,5
16180,1
16181,0
16182,5
16183,6
16184,8
16185,0
16186,4
16187,1
16188,4
16189,6
16190,7
16191,8
16192,7
16193,8
16194,5
16195,0
16196,5
16197,3
16198,4
16199,7
16200,4
16201,9
16202,3
16203,8
16204,3
16205,3
16206,1
16207,0
16208,3
16209,7
16210,4
16211,1
16212,1
16213,8
16214,3
16215,8
16216,7
16217,5
16218,3
16219,0
16220,6
16221,8
16222,1
16223,5
16224,8
16225,4
16226,9
16227,0
16228,3
16229,3
16230,3
16231,9
16232,5
16233,1
16234,4
16235,9
16236,7
16237,2
16238,3
16239,8
16240,3
16241,3
16242,9
16243,7
16244,3
16245,3
16246,5
16247,7
16248,0
16249,7
16250,7
16251,9
16252,1
16253,5
16254,7
16255,9
16256,1
16257,9
16258,9
16259,7
16260,3
16261,8
16262,4
16263,7
16264,9
16265,0
16266,7
16267,9
16268,6
16269,7
16270,3
16271,5
16272,7
16273,4
16274,6
16275,9
16276,7
16277,0
16278,7
16279,9
16280,0
16281,6
16282,5
16283,6
16284,6
16285,8
16286,3
16287,9
16288,9
16289,9
16290,3
16291,8
16292,6
16293,8
16294,6
16295,7
16296,7
16297,1
16298,4
16299,9
16300,4
16301,1
16302,0
16303,4
16304,1
16305,6
16306,9
16307,5
16308,1
16309,5
16310,1
16311,4
16312,3
16313,7
16314,2
16315,6
16316,3
16317,9
16318,1
16319,0
16320,3
16321,3
16322,7
16323,6
16324,6
16325,4
16326,7
16327,1
16328,7
16329,3
16330,6
16331,6
16332,0
16333,2
16334,3
16335,6
16336,6
16337,1
16338,0
16339,1
16340,8
16341,8
16342,0
16343,0
16344,9
16345,3
16346,3
16347,9
16348,9
16349,3
16350,8
16351,0
16352,4
16353,1
16354,1
16355,8
16356,8
16357,8
16358,6
16359,4
16360,0
16361,6
16362,8
16363,0
16364,5
16365,3
16366,8
16367,5
16368,1
16369,1
16370,1
16371,8
16372,3
16373,9
16374,3
16375,9
16376,7
16377,7
16378,3
16379,7
16380,5
16381,3
16382,8
16383,2
16384,6
16385,5
16386,8
16387,8
16388,5
16389,0
16390,0
16391,0
16392,3
16393,3
16394,7
16395,9
16396,7
16397,9
16398,3
16399,1
16400,3
16401,1
16402,9
16403,4
16404,3
16405,9
16406,6
16407,8
16408,4
16409,9
16410,3
16411,4
16412,7
16413,3
16414,5
16415,9
16416,5
16417,8
16418,7
16419,3
16420,9
16421,7
16422,6
16423,8
16424,9
16425,8
16426,3
16427,0
16428,0
16429,9
16430,8
16431,3
16432,9
16433,2
16434,0
16435,9
16436,9
16437,0
16438,9
16439,8
16440,1
16441,1
16442,1
16443,7
16444,4
16445,8
16446,0
16447,0
16448,9
16449,3
16450,1
16451,2
16452,5
16453,9
16454,7
16455,0
16456,0
16457,2
16458,8
16459,1
16460,5
16461,9
16462,3
16463,9
16464,3
16465,3
16466,0
16467,9
16468,3
16469,8
16470,1
16471,7
16472,3
16473,3
16474,3
16475,0
16476,1
16477,6
